intercept,trend,control,noise,decay__TV,half_saturation__TV,slope__TV,effect__TV,decay__Radio,half_saturation__Radio,slope__Radio,effect__Radio,decay__Print,half_saturation__Print,slope__Print,effect__Print,decay__Paid Search,half_saturation__Paid Search,slope__Paid Search,effect__Paid Search,decay__Paid Social,half_saturation__Paid Social,slope__Paid Social,effect__Paid Social
0.3883286928794165,0.09493565317038304,-0.029941766157326643,0.025696036499892858,0.5635165140920547,1.3020154097265282,0.9546878890211608,0.3680192028353946,0.4700647091215733,1.9905155762390492,1.127245155112642,0.1229839833598683,0.4700214656469209,0.7529630549930798,0.8753556691167615,0.09775966073465725,0.2533283748503585,0.671068004295618,0.36621331335875734,0.5765779928576032,0.35052498342444294,0.9574872384424276,0.6960855869943143,0.16536810521626916
0.36815463156584777,0.1323771655808248,-0.020511439551614368,0.027912828568693128,0.6133245704734762,1.1914001881995329,1.3038292211060472,0.3365106776691125,0.3458712318913482,2.196855291601471,1.1605178902017026,0.16630451179722325,0.6379880919107161,1.2713554712813722,1.4788149305814517,0.09466889893074976,0.32016665510448983,0.49462645489112944,0.533232912684743,0.4859040825654853,0.44384703557921734,1.6992986807322772,0.8483068785857929,0.20934177572038007
0.38401527625878495,0.09489560276841996,-0.03932450841271122,0.027769073738039496,0.607454716449344,1.3308538492154742,1.133967896707363,0.3458942791484413,0.41543082049571745,3.1909256811774567,1.0800024608650702,0.1957656758553856,0.44423788725171615,1.0906159381898393,1.407704757623036,0.0921147513474079,0.432046635528818,0.44358213007672403,0.38821865860185706,0.4759621993921583,0.5101554658917038,1.107260230101447,0.7877494911127824,0.2172947102985048
0.5016549645766316,0.12319394669274113,-0.021832500975954565,0.02972007862818684,0.5870481887378739,1.3200473080290007,1.1573761954705257,0.38237724976897786,0.32472173011202243,2.3476204227248596,0.7984466646907525,0.12757150422916372,0.4520074193166099,3.1983645369852973,1.2359888689809284,0.17848601815190776,0.07691741819339856,0.4624439558374321,0.5788981556343497,0.4128569118004725,0.2338120318426607,4.580744111593222,0.4319417782243746,0.11853142902018993
0.5587665440190214,0.11408835228733684,-0.02306548553494057,0.02615851779438764,0.5378908793060242,2.001630883583301,0.7520018226622719,0.4656258628659168,0.12528349670720024,2.6215535315416783,0.8743631729514163,0.18505740071249752,0.4821008740471699,1.6285335095374758,0.8946691373590888,0.1693132324223837,0.4828802884995313,3.924132711411127,2.1592146398220833,0.1295690097536794,0.34710527680766895,0.4868672820774605,0.39962786083506496,0.3318584764755613
0.47186787894756044,0.10495146236926428,-0.020656182860452083,0.02755042000424218,0.5993543785335982,1.697155204495355,1.1988802682736035,0.4050366320050356,0.4075539535503418,2.705473713285264,1.2983389073571114,0.20857070878989753,0.5897607797232857,1.3548766591885655,1.5577712759826488,0.11676187452262364,0.23437239020007875,1.0744178491953347,1.1377002991581227,0.05850541157775179,0.3234020187548658,2.125597606795007,0.2961139389625681,0.6301266971100565
0.4314072000431009,0.11732035109648942,-0.034406148223227566,0.027733996475317553,0.539659580294737,0.678780804533304,1.074671923548569,0.30212894332557644,0.13364396289607147,2.5768509711459555,0.7287995452002922,0.15432086702197895,0.4210121718925612,4.065254038641418,0.7622410924089671,0.21843336467021057,0.31383247329128766,2.052392928155048,3.7884408905309135,0.05204527084976392,0.6663705831200046,3.44458891699299,0.36262625128703696,0.718574592042032
0.4447712181413572,0.07312556477746182,-0.01427513530831126,0.02819588429793777,0.5960155373199876,1.0631634433175077,1.2063660637619522,0.2913038269680578,0.36643101002180634,3.3740604536956496,0.7133144495822465,0.19178166625988327,0.3995352942554638,2.9849014431533405,0.5215407351213004,0.17358564310520333,0.3183841216480482,1.7391154707946486,3.548414653778234,0.07712517419678186,0.33565060990805623,1.1068435160137575,0.26812486140678254,0.6542429663015162
0.44914445694658384,0.06787789203174789,-0.012299816120991288,0.028900633856219698,0.5927052827050707,1.007107607460409,1.268533366680809,0.2983141112029351,0.3377760425593502,2.7431990419024386,0.6019179972680502,0.16971163471495138,0.3811141095560135,2.759012746829722,0.5206296090457114,0.16285437239794168,0.3524312770407754,1.979978246645492,3.526495747624982,0.07581766345299494,0.31476027857730077,1.0008109107060092,0.2648663324380103,0.6422113368328868
0.4937632860260157,0.1104278303811482,-0.04698598783547282,0.02620370006939591,0.5242089167853605,2.928923834138688,0.6886698123174064,0.5446183989996147,0.3623710702910914,1.7969003944867359,0.9520185186793816,0.12797976592490953,0.7041535408438235,1.2856165691942854,2.3715688798555,0.09800415870362048,0.18557561838740758,0.9844036832276816,0.43087576482709544,0.4239921014404383,0.31284201931361283,2.337277348167083,0.841427113689191,0.19205691789339588
0.4851754328887782,0.1013625028543599,-0.040521031195887056,0.02844802511869993,0.5970453730960356,1.5385442431844474,1.0535509922985213,0.375662016955834,0.34943297028285913,0.7990303569874715,1.2629939343354883,0.08480652043532055,0.31759276095196276,0.4684396335202634,0.6717506209558802,0.07986954162166245,0.43149181837711065,0.4824524810450295,1.3562699924569146,0.32011171858541126,0.35778813933116693,2.9134824974561617,1.1653873990641244,0.18144863058743302
0.3745153822745028,0.11845834281888205,-0.033890806877812665,0.02811858050521321,0.5494115455186049,2.9425949062113994,0.7424319904041763,0.5352686348748517,0.19588714085855652,5.562813928825686,0.8771087806042659,0.2533015854302861,0.5212693010380953,0.8865042173285627,1.4988133908202255,0.08462253523267307,0.39949822403492413,0.3319065617537815,0.8295614955383888,0.37482866850140073,0.2674562446679325,1.1206028502330778,0.7651886846486787,0.24734506336516504
0.5837912002228482,0.11536629227268319,-0.0189256518351978,0.026594788601618555,0.5463148838937452,2.0163152837057976,0.8200303918954698,0.47615757243686685,0.28896381749649924,1.584204857717294,1.1619675397604372,0.11123847280624136,0.4580450528575409,4.895448595098003,1.0539343755808326,0.27136710839874933,0.33724895131886173,1.8608039911502288,0.7484761842351546,0.3830303886244887,0.5223927300794129,1.4114689940172427,1.5017741063184329,0.06160662956562196
0.613339579801664,0.12180239197104466,-0.033451985582590875,0.0280058588501948,0.570260127471654,1.716184630166817,0.9667302627926186,0.4457201569522456,0.5215439578304741,1.0702000623994887,2.6667962719246314,0.0606975333866482,0.5944829363488552,3.7336325598371,1.1107129980005654,0.21217445439063592,0.2511691230342537,1.4518795472768007,0.8040448827051205,0.3132800676036526,0.2772215128025863,2.0964839761626304,1.6499471958462806,0.08783903340010586
